Base de Datos de personas;;;;;
Fuente de Datos: Aleatorio;;;;;
Esto es Aleatorio de acuerdo a las reglas de protección de datos de las personas;;;;;
;;;;;
Id de la persona;Edad;Nombre;Latitud;Longitud;Distrito de procedencia
5242;53;Persona 5242;-12.05490768;-77.05141112;BREÑA
5243;60;Persona 5243;-12.05214358;-77.04530567;BREÑA
5244;92;Persona 5244;-12.08311637;-77.07015717;PUEBLO LIBRE
5245;46;Persona 5245;-12.09147757;-77.05481731;JESUS MARIA
5246;69;Persona 5246;-12.08478007;-77.0182831;LA VICTORIA
5247;82;Persona 5247;-12.07876903;-77.06742905;PUEBLO LIBRE
5248;57;Persona 5248;-12.0887441;-77.05602858;JESUS MARIA
5249;44;Persona 5249;-12.07722034;-77.0683912;PUEBLO LIBRE
5250;43;Persona 5250;-12.07640349;-77.05059704;JESUS MARIA
5251;61;Persona 5251;-12.07974905;-77.04406392;JESUS MARIA
5252;42;Persona 5252;-12.06524912;-77.00019422;LA VICTORIA
5253;41;Persona 5253;-12.07515072;-77.04731924;JESUS MARIA
5254;52;Persona 5254;-12.08073134;-77.04671765;JESUS MARIA
5255;35;Persona 5255;-12.06594242;-77.04062529;JESUS MARIA
5256;38;Persona 5256;-12.07380329;-77.05106331;JESUS MARIA
5257;57;Persona 5257;-12.07632974;-77.05323131;JESUS MARIA
5258;37;Persona 5258;-12.07704561;-77.05139442;JESUS MARIA
5259;40;Persona 5259;-12.0811376;-77.05726191;JESUS MARIA
5260;56;Persona 5260;-12.07191041;-77.01134607;LA VICTORIA
5261;50;Persona 5261;-12.08521658;-77.04851796;LINCE
5262;40;Persona 5262;-12.08195333;-77.04988766;JESUS MARIA
5263;39;Persona 5263;-12.07600928;-77.05777752;PUEBLO LIBRE
5264;63;Persona 5264;-12.07493859;-77.01591395;LA VICTORIA
5265;40;Persona 5265;-12.07760631;-77.05557509;JESUS MARIA
5266;37;Persona 5266;-12.07800853;-77.04989605;JESUS MARIA
5267;89;Persona 5267;-12.08101042;-77.03924041;LINCE
5268;42;Persona 5268;-12.07995383;-77.05342131;JESUS MARIA
5269;71;Persona 5269;-12.08403766;-77.05603054;JESUS MARIA
5270;71;Persona 5270;-12.06165065;-77.01304589;LA VICTORIA
5271;44;Persona 5271;-12.08134675;-77.04529096;JESUS MARIA
5272;43;Persona 5272;-12.07706952;-77.0457023;JESUS MARIA
5273;41;Persona 5273;-12.07799517;-77.04644996;JESUS MARIA
5274;36;Persona 5274;-12.07825593;-77.06603389;PUEBLO LIBRE
5275;52;Persona 5275;-12.0725392;-77.04367052;JESUS MARIA
5276;51;Persona 5276;-12.08627025;-77.01621932;LA VICTORIA
5277;34;Persona 5277;-12.08194151;-77.04398199;JESUS MARIA
5278;59;Persona 5278;-12.06761552;-77.04319576;JESUS MARIA
5279;80;Persona 5279;-12.07792825;-77.06566563;PUEBLO LIBRE
5280;52;Persona 5280;-12.08298459;-77.04308767;JESUS MARIA
5281;37;Persona 5281;-12.06598939;-77.04402628;JESUS MARIA
5282;56;Persona 5282;-12.08412152;-77.05427312;JESUS MARIA
5283;38;Persona 5283;-12.07037967;-77.07707883;PUEBLO LIBRE
5284;52;Persona 5284;-12.07534189;-77.05172594;JESUS MARIA
5285;48;Persona 5285;-12.0755747;-77.01050632;LA VICTORIA
5286;94;Persona 5286;-12.08409985;-77.02166904;LA VICTORIA
5287;44;Persona 5287;-12.08902085;-77.02366356;LA VICTORIA
5288;63;Persona 5288;-12.07252619;-77.00936427;LA VICTORIA
5289;52;Persona 5289;-12.07194337;-77.04776901;JESUS MARIA
5290;72;Persona 5290;-12.07826261;-77.04342721;JESUS MARIA
5291;41;Persona 5291;-12.07931982;-77.04973475;JESUS MARIA
5292;37;Persona 5292;-12.08094775;-77.02729664;LINCE
5293;37;Persona 5293;-12.05224235;-77.05504827;BREÑA
5294;39;Persona 5294;-12.06876044;-77.0480005;JESUS MARIA
5295;61;Persona 5295;-12.07717331;-77.03876507;LINCE
5296;41;Persona 5296;-12.07553354;-77.05039676;JESUS MARIA
5297;38;Persona 5297;-12.08271181;-77.03819822;LINCE
5298;58;Persona 5298;-12.08141694;-77.05028211;JESUS MARIA
5299;48;Persona 5299;-12.07136768;-77.00444864;LA VICTORIA
5300;47;Persona 5300;-12.084198;-77.05188486;JESUS MARIA
5301;59;Persona 5301;-12.07040064;-77.06967723;PUEBLO LIBRE
5302;81;Persona 5302;-12.08003203;-77.04654971;JESUS MARIA
5303;73;Persona 5303;-12.0730236;-77.05103984;JESUS MARIA
5304;42;Persona 5304;-12.0808061;-77.05075958;JESUS MARIA
5305;33;Persona 5305;-12.06530961;-77.04241744;JESUS MARIA
5306;37;Persona 5306;-12.061549;-77.00514938;LA VICTORIA
5307;77;Persona 5307;-12.08066185;-77.06286008;PUEBLO LIBRE
5308;60;Persona 5308;-12.06532785;-77.04248657;JESUS MARIA
5309;37;Persona 5309;-12.06961613;-77.07687613;PUEBLO LIBRE
5310;38;Persona 5310;-12.05959839;-77.05036324;BREÑA
5311;43;Persona 5311;-12.07689849;-77.02319755;LA VICTORIA
5312;42;Persona 5312;-12.06820006;-77.06735643;PUEBLO LIBRE
5313;50;Persona 5313;-12.08739515;-77.054766;JESUS MARIA
5314;63;Persona 5314;-12.07072468;-77.04286964;JESUS MARIA
5315;48;Persona 5315;-12.06404744;-77.0125479;LA VICTORIA
5316;52;Persona 5316;-12.07735388;-77.03769232;LINCE
5317;68;Persona 5317;-12.06651255;-77.04791555;BREÑA
5318;53;Persona 5318;-12.06151233;-77.04528057;BREÑA
5319;41;Persona 5319;-12.07731064;-77.04786543;JESUS MARIA
5320;48;Persona 5320;-12.08537451;-77.01166979;LA VICTORIA
5321;39;Persona 5321;-12.06505325;-77.04000381;JESUS MARIA
5322;44;Persona 5322;-12.05805627;-77.05334867;BREÑA
5323;38;Persona 5323;-12.07466198;-77.04929886;JESUS MARIA
5324;56;Persona 5324;-12.07505017;-77.05071638;JESUS MARIA
5325;47;Persona 5325;-12.08839457;-77.05761801;JESUS MARIA
5326;71;Persona 5326;-12.08172046;-77.04772749;JESUS MARIA
5327;91;Persona 5327;-12.05881376;-77.05249525;BREÑA
5328;35;Persona 5328;-12.09247656;-77.05424133;JESUS MARIA
5329;60;Persona 5329;-12.07399687;-77.05162043;JESUS MARIA
5330;45;Persona 5330;-12.08142586;-77.04350875;JESUS MARIA
5331;53;Persona 5331;-12.06897274;-77.00105382;LA VICTORIA
5332;34;Persona 5332;-12.07731746;-77.04472809;JESUS MARIA
5333;52;Persona 5333;-12.07552813;-77.01165016;LA VICTORIA
5334;35;Persona 5334;-12.08600268;-77.06260962;JESUS MARIA
5335;38;Persona 5335;-12.06995177;-77.05696973;PUEBLO LIBRE
5336;41;Persona 5336;-12.0714763;-77.04399312;JESUS MARIA
5337;62;Persona 5337;-12.07537935;-77.02223478;LA VICTORIA
5338;36;Persona 5338;-12.08547066;-77.05591553;JESUS MARIA
5339;80;Persona 5339;-12.08707206;-77.05072507;JESUS MARIA
5340;41;Persona 5340;-12.08041036;-77.04881258;JESUS MARIA
5341;34;Persona 5341;-12.07799925;-77.04809186;JESUS MARIA
5342;41;Persona 5342;-12.07706023;-77.02859882;LA VICTORIA
5343;51;Persona 5343;-12.07917549;-77.0543535;JESUS MARIA
5344;41;Persona 5344;-12.08100321;-77.01986124;LA VICTORIA
5345;65;Persona 5345;-12.06750458;-77.04214429;JESUS MARIA
5346;69;Persona 5346;-12.08890587;-77.02068394;LA VICTORIA
5347;56;Persona 5347;-12.06153846;-77.01469751;LA VICTORIA
5348;66;Persona 5348;-12.07093613;-77.04910719;JESUS MARIA
5349;36;Persona 5349;-12.07174451;-77.05765415;PUEBLO LIBRE
5350;79;Persona 5350;-12.081432;-77.03479349;LINCE
5351;65;Persona 5351;-12.06390152;-77.02639228;LA VICTORIA
5352;64;Persona 5352;-12.086816;-77.03241077;LINCE
5353;36;Persona 5353;-12.07725995;-77.05095366;JESUS MARIA
5354;54;Persona 5354;-12.07863946;-77.01590595;LA VICTORIA
5355;77;Persona 5355;-12.0561204;-77.0547546;BREÑA
5356;37;Persona 5356;-12.07408043;-77.04647344;JESUS MARIA
5357;49;Persona 5357;-12.07282747;-77.04024652;LINCE
5358;47;Persona 5358;-12.08570555;-77.02362406;LA VICTORIA
5359;64;Persona 5359;-12.0632816;-77.02615497;LA VICTORIA
5360;48;Persona 5360;-12.08921709;-77.04370744;LINCE
5361;37;Persona 5361;-12.06874362;-77.04469653;JESUS MARIA
5362;31;Persona 5362;-12.07029007;-77.04770758;JESUS MARIA
5363;59;Persona 5363;-12.06863253;-77.00718153;LA VICTORIA
5364;72;Persona 5364;-12.07984237;-77.04252574;JESUS MARIA
5365;65;Persona 5365;-12.07413773;-77.05916721;PUEBLO LIBRE
5366;58;Persona 5366;-12.071863;-77.04203963;JESUS MARIA
5367;52;Persona 5367;-12.05787148;-77.04989288;BREÑA
5368;76;Persona 5368;-12.08663022;-77.0276262;LINCE
5369;35;Persona 5369;-12.0710486;-77.05377154;PUEBLO LIBRE
5370;71;Persona 5370;-12.05905858;-77.05126838;BREÑA
5371;33;Persona 5371;-12.07593125;-77.07666485;PUEBLO LIBRE
5372;67;Persona 5372;-12.06530379;-77.00530324;LA VICTORIA
5373;56;Persona 5373;-12.05594334;-77.05031191;BREÑA
5374;39;Persona 5374;-12.07757106;-77.04980979;JESUS MARIA
5375;33;Persona 5375;-12.07285922;-77.02894192;LA VICTORIA
5376;89;Persona 5376;-12.08083261;-77.01870112;LA VICTORIA
5377;54;Persona 5377;-12.06380289;-77.03125409;LA VICTORIA
5378;35;Persona 5378;-12.07730083;-77.0448713;JESUS MARIA
5379;51;Persona 5379;-12.09019896;-77.04546191;LINCE
5380;52;Persona 5380;-12.08876281;-77.03909687;LINCE
5381;68;Persona 5381;-12.07903252;-77.07299142;PUEBLO LIBRE
5382;56;Persona 5382;-12.07301492;-77.04491731;JESUS MARIA
5383;52;Persona 5383;-12.08707877;-77.05446419;JESUS MARIA
5384;70;Persona 5384;-12.08101736;-77.07004481;PUEBLO LIBRE
5385;39;Persona 5385;-12.08138557;-77.05216882;JESUS MARIA
5386;59;Persona 5386;-12.08872178;-77.05704089;JESUS MARIA
5387;76;Persona 5387;-12.06846412;-77.01736107;LA VICTORIA
5388;58;Persona 5388;-12.06946383;-77.04131748;JESUS MARIA
5389;60;Persona 5389;-12.06960127;-77.05947896;PUEBLO LIBRE
5390;68;Persona 5390;-12.05900296;-77.05309365;BREÑA
5391;59;Persona 5391;-12.08077615;-77.06735208;PUEBLO LIBRE
5392;40;Persona 5392;-12.08161686;-77.05934792;PUEBLO LIBRE
5393;56;Persona 5393;-12.06614834;-77.00057904;LA VICTORIA
5394;74;Persona 5394;-12.06351985;-77.02520878;LA VICTORIA
5395;62;Persona 5395;-12.06280641;-77.04812106;BREÑA
5396;49;Persona 5396;-12.08381647;-77.0234532;LA VICTORIA
5397;58;Persona 5397;-12.06841949;-77.02303831;LA VICTORIA
5398;35;Persona 5398;-12.08660227;-77.01550299;LA VICTORIA
5399;37;Persona 5399;-12.06917345;-77.04823872;JESUS MARIA
5400;37;Persona 5400;-12.06318166;-77.02555916;LA VICTORIA
5401;58;Persona 5401;-12.07003329;-77.03048728;LA VICTORIA
5402;58;Persona 5402;-12.0669564;-77.00275399;LA VICTORIA
5403;65;Persona 5403;-12.06277748;-77.01893192;LA VICTORIA
5404;65;Persona 5404;-12.06899372;-77.04728092;JESUS MARIA
5405;47;Persona 5405;-12.08355385;-77.04715959;JESUS MARIA
5406;41;Persona 5406;-12.08334157;-77.04901349;JESUS MARIA
5407;43;Persona 5407;-12.07113427;-77.00450468;LA VICTORIA
5408;58;Persona 5408;-12.08101622;-77.05615546;JESUS MARIA
5409;40;Persona 5409;-12.08231754;-77.05488157;JESUS MARIA
5410;66;Persona 5410;-12.07211084;-77.0452318;JESUS MARIA
5411;55;Persona 5411;-12.0656414;-77.00137763;LA VICTORIA
5412;63;Persona 5412;-12.06660361;-77.00645687;LA VICTORIA
5413;41;Persona 5413;-12.07398912;-77.01451167;LA VICTORIA
5414;38;Persona 5414;-12.0751484;-77.05889094;PUEBLO LIBRE
5415;58;Persona 5415;-12.08594379;-77.05341547;JESUS MARIA
5416;57;Persona 5416;-12.07479423;-77.04411297;JESUS MARIA
5417;65;Persona 5417;-12.07767201;-77.04778806;JESUS MARIA
5418;69;Persona 5418;-12.07443466;-77.04770985;JESUS MARIA
5419;44;Persona 5419;-12.08262845;-77.04375556;JESUS MARIA
5420;52;Persona 5420;-12.07099668;-77.05813995;PUEBLO LIBRE
5421;56;Persona 5421;-12.06882468;-77.04630693;JESUS MARIA
5422;41;Persona 5422;-12.08822338;-77.01062512;LA VICTORIA
5423;80;Persona 5423;-12.08023172;-77.05303794;JESUS MARIA
5424;37;Persona 5424;-12.06982203;-77.07741255;PUEBLO LIBRE
5425;33;Persona 5425;-12.06594929;-77.0393098;JESUS MARIA
5426;37;Persona 5426;-12.07992857;-77.07168432;PUEBLO LIBRE
5427;34;Persona 5427;-12.08568813;-77.01296605;LA VICTORIA
5428;70;Persona 5428;-12.08347585;-77.05438023;JESUS MARIA
5429;49;Persona 5429;-12.07332015;-77.02001565;LA VICTORIA
5430;67;Persona 5430;-12.08295492;-77.0548751;JESUS MARIA
5431;63;Persona 5431;-12.06231271;-77.03287401;LA VICTORIA
5432;43;Persona 5432;-12.07412762;-77.04790097;JESUS MARIA
5433;52;Persona 5433;-12.08591852;-77.05971388;JESUS MARIA
5434;35;Persona 5434;-12.07157019;-77.0768446;PUEBLO LIBRE
5435;38;Persona 5435;-12.06593804;-77.04461461;JESUS MARIA
5436;43;Persona 5436;-12.06545085;-77.04543034;JESUS MARIA
5437;69;Persona 5437;-12.08515571;-77.05129563;JESUS MARIA
5438;44;Persona 5438;-12.07459446;-77.07380318;PUEBLO LIBRE
5439;40;Persona 5439;-12.07050269;-77.04627639;JESUS MARIA
5440;82;Persona 5440;-12.07472651;-77.05051335;JESUS MARIA
5441;38;Persona 5441;-12.0680496;-77.04842745;BREÑA
5442;50;Persona 5442;-12.0728056;-77.00440021;LA VICTORIA
5443;38;Persona 5443;-12.07230461;-77.04653406;JESUS MARIA
5444;73;Persona 5444;-12.0660306;-77.02323959;LA VICTORIA
5445;37;Persona 5445;-12.06625016;-77.04006342;JESUS MARIA
5446;34;Persona 5446;-12.0795969;-77.0573524;JESUS MARIA
5447;36;Persona 5447;-12.07726324;-77.04620519;JESUS MARIA
5448;61;Persona 5448;-12.08553473;-77.02509844;LA VICTORIA
5449;54;Persona 5449;-12.06493029;-77.01135569;LA VICTORIA
5450;39;Persona 5450;-12.08856588;-77.05710344;JESUS MARIA
5451;36;Persona 5451;-12.08404819;-77.00915664;LA VICTORIA
5452;41;Persona 5452;-12.0812315;-77.04253207;JESUS MARIA
5453;50;Persona 5453;-12.05298478;-77.04573662;BREÑA
5454;43;Persona 5454;-12.07286215;-77.02574998;LA VICTORIA
5455;40;Persona 5455;-12.08274222;-77.05677007;JESUS MARIA
5456;37;Persona 5456;-12.07620362;-77.04651565;JESUS MARIA
5457;63;Persona 5457;-12.07570467;-77.05242894;JESUS MARIA
5458;37;Persona 5458;-12.06077475;-77.0307135;LA VICTORIA
5459;58;Persona 5459;-12.06977985;-77.06738604;PUEBLO LIBRE
5460;58;Persona 5460;-12.07405194;-77.04315242;JESUS MARIA
5461;62;Persona 5461;-12.08764045;-77.02784855;LINCE
5462;75;Persona 5462;-12.06490772;-77.05952282;BREÑA
5463;54;Persona 5463;-12.04994133;-77.04963867;BREÑA
5464;75;Persona 5464;-12.09086607;-77.03053476;LINCE
5465;42;Persona 5465;-12.07825275;-77.04541827;JESUS MARIA
5466;30;Persona 5466;-12.08237444;-77.05214539;JESUS MARIA
5467;33;Persona 5467;-12.07670362;-77.04538153;JESUS MARIA
5468;47;Persona 5468;-12.07733922;-77.03852225;LINCE
5469;52;Persona 5469;-12.09272143;-77.05341714;JESUS MARIA
5470;74;Persona 5470;-12.07126906;-77.01470022;LA VICTORIA
5471;78;Persona 5471;-12.07173923;-77.07298624;PUEBLO LIBRE
5472;38;Persona 5472;-12.08480482;-77.05188751;JESUS MARIA
5473;34;Persona 5473;-12.06666088;-77.00100448;LA VICTORIA
5474;53;Persona 5474;-12.08343906;-77.04866821;JESUS MARIA
5475;37;Persona 5475;-12.08870823;-77.05111394;JESUS MARIA
5476;79;Persona 5476;-12.08309317;-77.05254592;JESUS MARIA
5477;45;Persona 5477;-12.0735796;-77.04007225;LINCE
5478;61;Persona 5478;-12.07962832;-77.04450719;JESUS MARIA
5479;36;Persona 5479;-12.08738887;-77.0538806;JESUS MARIA
5480;41;Persona 5480;-12.07015408;-77.04963649;JESUS MARIA
5481;32;Persona 5481;-12.05109744;-77.04835507;BREÑA
5482;56;Persona 5482;-12.090563;-77.04467378;LINCE
5483;42;Persona 5483;-12.0818874;-77.00756403;LA VICTORIA
5484;38;Persona 5484;-12.07982262;-77.04748812;JESUS MARIA
5485;33;Persona 5485;-12.08432399;-77.03951289;LINCE
5486;39;Persona 5486;-12.09170365;-77.05509271;JESUS MARIA
5487;48;Persona 5487;-12.07980246;-77.04994609;JESUS MARIA
5488;32;Persona 5488;-12.06544696;-77.01798867;LA VICTORIA
5489;52;Persona 5489;-12.0764402;-77.05111778;JESUS MARIA
5490;80;Persona 5490;-12.06815071;-77.04041101;JESUS MARIA
5491;52;Persona 5491;-12.07529125;-77.04796734;JESUS MARIA
5492;34;Persona 5492;-12.08445705;-77.02003667;LA VICTORIA
5493;69;Persona 5493;-12.07865147;-77.04723305;JESUS MARIA
5494;34;Persona 5494;-12.07376124;-77.04984129;JESUS MARIA
5495;62;Persona 5495;-12.08435123;-77.06919684;PUEBLO LIBRE
5496;40;Persona 5496;-12.0747903;-77.04683821;JESUS MARIA
5497;46;Persona 5497;-12.07635404;-77.05351325;JESUS MARIA
5498;35;Persona 5498;-12.06640814;-77.02771276;LA VICTORIA
5499;35;Persona 5499;-12.09078274;-77.05317781;JESUS MARIA
5500;34;Persona 5500;-12.0871497;-77.05026467;JESUS MARIA
5501;36;Persona 5501;-12.08117024;-77.0569508;JESUS MARIA
5502;35;Persona 5502;-12.08041298;-77.03418197;LINCE
5503;44;Persona 5503;-12.07431492;-77.01503891;LA VICTORIA
5504;55;Persona 5504;-12.05939161;-77.05079218;BREÑA
5505;34;Persona 5505;-12.0630294;-77.02391412;LA VICTORIA
5506;38;Persona 5506;-12.08591883;-77.05081416;JESUS MARIA
5507;36;Persona 5507;-12.0905995;-77.04723991;LINCE
5508;54;Persona 5508;-12.08951488;-77.0145918;LA VICTORIA
5509;63;Persona 5509;-12.07208679;-77.01831321;LA VICTORIA
5510;60;Persona 5510;-12.0654357;-77.05774792;BREÑA
5511;60;Persona 5511;-12.07052473;-77.02960806;LA VICTORIA
5512;61;Persona 5512;-12.0672591;-77.04406047;JESUS MARIA
5513;45;Persona 5513;-12.06815901;-77.04169898;JESUS MARIA
5514;40;Persona 5514;-12.08260942;-77.01316391;LA VICTORIA
5515;39;Persona 5515;-12.07976686;-77.01600849;LA VICTORIA
5516;37;Persona 5516;-12.06881719;-77.04751476;JESUS MARIA
5517;44;Persona 5517;-12.0596272;-77.04411068;BREÑA
5518;34;Persona 5518;-12.08282656;-77.05397543;JESUS MARIA
5519;34;Persona 5519;-12.06960077;-77.0714895;PUEBLO LIBRE
5520;55;Persona 5520;-12.07928815;-77.05561428;JESUS MARIA
5521;70;Persona 5521;-12.06233462;-77.00764082;LA VICTORIA
5522;28;Persona 5522;-12.06233005;-77.01591366;LA VICTORIA
5523;34;Persona 5523;-12.07319261;-77.0492028;JESUS MARIA
5524;34;Persona 5524;-12.08081452;-77.05771348;JESUS MARIA
5525;32;Persona 5525;-12.06926306;-77.06011932;PUEBLO LIBRE
5526;33;Persona 5526;-12.06645551;-77.0302226;LA VICTORIA
5527;37;Persona 5527;-12.06580964;-77.04667552;BREÑA
5528;64;Persona 5528;-12.07986102;-77.03889072;LINCE
5529;46;Persona 5529;-12.07760936;-77.04470701;JESUS MARIA
5530;36;Persona 5530;-12.08625086;-77.05453953;JESUS MARIA
5531;31;Persona 5531;-12.08129244;-77.07047642;PUEBLO LIBRE
5532;71;Persona 5532;-12.07485539;-77.05904192;PUEBLO LIBRE
5533;72;Persona 5533;-12.07546583;-77.01074629;LA VICTORIA
5534;40;Persona 5534;-12.07838187;-77.07532951;PUEBLO LIBRE
5535;59;Persona 5535;-12.07410071;-77.02883091;LA VICTORIA
5536;33;Persona 5536;-12.0544729;-77.05593927;BREÑA
5537;49;Persona 5537;-12.08926274;-77.01974711;LA VICTORIA
5538;37;Persona 5538;-12.06020877;-77.0558639;BREÑA
5539;87;Persona 5539;-12.0619169;-77.04298412;BREÑA
5540;36;Persona 5540;-12.08134389;-77.05767533;JESUS MARIA
5541;42;Persona 5541;-12.06309207;-77.02673331;LA VICTORIA
5542;32;Persona 5542;-12.05553404;-77.04264775;BREÑA
5543;37;Persona 5543;-12.07029896;-77.04414368;JESUS MARIA
5544;95;Persona 5544;-12.08110994;-77.05565925;JESUS MARIA
5545;30;Persona 5545;-12.06549291;-77.04121588;JESUS MARIA
5546;35;Persona 5546;-12.08606571;-77.05077338;JESUS MARIA
5547;51;Persona 5547;-12.06564637;-77.041439;JESUS MARIA
5548;65;Persona 5548;-12.0708713;-77.05466895;PUEBLO LIBRE
5549;89;Persona 5549;-12.08990475;-77.05430173;JESUS MARIA
5550;64;Persona 5550;-12.08336431;-77.05360698;JESUS MARIA
5551;32;Persona 5551;-12.08167296;-77.0219261;LA VICTORIA
5552;44;Persona 5552;-12.08159508;-77.05118603;JESUS MARIA
5553;59;Persona 5553;-12.07549112;-77.07198072;PUEBLO LIBRE
5554;53;Persona 5554;-12.0766884;-77.05869071;PUEBLO LIBRE
5555;70;Persona 5555;-12.08676901;-77.05211336;JESUS MARIA
5556;35;Persona 5556;-12.08752399;-77.05878718;JESUS MARIA
5557;32;Persona 5557;-12.06983794;-77.04790711;JESUS MARIA
5558;46;Persona 5558;-12.07171088;-77.04237241;JESUS MARIA
5559;34;Persona 5559;-12.0689162;-77.04299876;JESUS MARIA
5560;57;Persona 5560;-12.060039;-77.01929537;LA VICTORIA
5561;34;Persona 5561;-12.07523757;-77.06072411;PUEBLO LIBRE
5562;56;Persona 5562;-12.07826136;-77.03931132;LINCE
5563;58;Persona 5563;-12.07297575;-77.03781209;LINCE
5564;65;Persona 5564;-12.06874858;-77.04911303;BREÑA
5565;56;Persona 5565;-12.08333518;-77.02762375;LINCE
5566;48;Persona 5566;-12.0785188;-77.04582693;JESUS MARIA
5567;55;Persona 5567;-12.07448903;-77.02760351;LA VICTORIA
5568;54;Persona 5568;-12.08231277;-77.04501189;JESUS MARIA
5569;31;Persona 5569;-12.08858123;-77.04756583;LINCE
5570;56;Persona 5570;-12.07038442;-77.04057257;JESUS MARIA
5571;55;Persona 5571;-12.07280524;-77.04715831;JESUS MARIA
5572;37;Persona 5572;-12.07659051;-77.05339935;JESUS MARIA
5573;79;Persona 5573;-12.07306354;-77.0524856;PUEBLO LIBRE
5574;34;Persona 5574;-12.07477768;-77.04211958;JESUS MARIA
5575;61;Persona 5575;-12.05368821;-77.05577086;BREÑA
5576;45;Persona 5576;-12.07344211;-77.04467996;JESUS MARIA
5577;46;Persona 5577;-12.07087072;-77.04543288;JESUS MARIA
5578;49;Persona 5578;-12.06324743;-77.00577172;LA VICTORIA
5579;67;Persona 5579;-12.06873765;-77.04406266;JESUS MARIA
5580;45;Persona 5580;-12.08297923;-77.05930954;JESUS MARIA
5581;44;Persona 5581;-12.05483562;-77.05347112;BREÑA
5582;44;Persona 5582;-12.06830434;-77.06570451;PUEBLO LIBRE
5583;30;Persona 5583;-12.07886668;-77.07539341;PUEBLO LIBRE
5584;72;Persona 5584;-12.08790446;-77.06039128;JESUS MARIA
5585;61;Persona 5585;-12.0719196;-77.04606791;JESUS MARIA
5586;37;Persona 5586;-12.08270625;-77.0459061;JESUS MARIA
5587;27;Persona 5587;-12.06687745;-77.06027373;BREÑA
5588;81;Persona 5588;-12.09205167;-77.05448083;JESUS MARIA
5589;36;Persona 5589;-12.08114335;-77.0545343;JESUS MARIA
5590;57;Persona 5590;-12.08462677;-77.06404858;PUEBLO LIBRE
5591;32;Persona 5591;-12.06857867;-77.01943101;LA VICTORIA
5592;51;Persona 5592;-12.07655968;-77.0540935;JESUS MARIA
5593;41;Persona 5593;-12.07402682;-77.0492667;JESUS MARIA
5594;50;Persona 5594;-12.06601173;-77.01417001;LA VICTORIA
5595;54;Persona 5595;-12.07044572;-77.04562582;JESUS MARIA
5596;56;Persona 5596;-12.06130753;-77.04591543;BREÑA
5597;32;Persona 5597;-12.06596394;-77.03107962;LA VICTORIA
5598;54;Persona 5598;-12.08108768;-77.04502192;JESUS MARIA
5599;37;Persona 5599;-12.08457183;-77.06078002;JESUS MARIA
5600;83;Persona 5600;-12.08172448;-77.04858304;JESUS MARIA
5601;43;Persona 5601;-12.05537522;-77.04787084;BREÑA
5602;30;Persona 5602;-12.07359831;-77.04977957;JESUS MARIA
5603;32;Persona 5603;-12.07461095;-77.04989637;JESUS MARIA
5604;37;Persona 5604;-12.07669999;-77.04982654;JESUS MARIA
5605;37;Persona 5605;-12.06841227;-77.0691449;PUEBLO LIBRE
5606;66;Persona 5606;-12.08048042;-77.04789749;JESUS MARIA
5607;36;Persona 5607;-12.05242568;-77.04721306;BREÑA
5608;55;Persona 5608;-12.08521665;-77.05879569;JESUS MARIA
5609;76;Persona 5609;-12.07786357;-77.01704522;LA VICTORIA
5610;42;Persona 5610;-12.07141582;-77.00573778;LA VICTORIA
5611;31;Persona 5611;-12.07310766;-77.05055979;JESUS MARIA
5612;53;Persona 5612;-12.07751286;-77.05120184;JESUS MARIA
5613;60;Persona 5613;-12.08209828;-77.07017029;PUEBLO LIBRE
5614;30;Persona 5614;-12.0724416;-77.04069562;LINCE
5615;99;Persona 5615;-12.05091182;-77.04572907;BREÑA
5616;51;Persona 5616;-12.07752479;-77.04655851;JESUS MARIA
5617;44;Persona 5617;-12.06961886;-77.0691962;PUEBLO LIBRE
5618;56;Persona 5618;-12.08069805;-77.04815612;JESUS MARIA
